"Date","Open","High","Low","Close","Volume"
"01/06/2022","359","362.6666","340.1666","354.9","90,336,489"
"01/05/2022","382.2166","390.1133","360.3367","362.7066","80,119,808"
"01/04/2022","396.5166","402.6666","374.35","383.1966","100,248,280"
"01/03/2022","382.5833","400.3566","378.68","399.9266","104,686,060"
"12/31/2021","357.8148","360.6666","351.53","352.26","40,733,644"
"12/30/2021","353.7766","365.1833","351.05","356.78","47,040,935"
"12/29/2021","366.2133","368","354.7133","362.0633","56,154,066"
"12/28/2021","369.83","372.9999","359.4733","362.8233","60,323,916"
"12/27/2021","357.89","372.3333","356.905","364.6466","71,145,817"
"12/23/2021","335.6","357.6589","332.52","355.6666","92,713,299"
"12/22/2021","321.8866","338.5533","319.0166","336.29","93,634,089"
"12/21/2021","305.6233","313.1666","295.3733","312.8433","71,517,937"
"12/20/2021","303.5666","307.2294","297.7966","299.98","56,480,016"
"12/17/2021","304.9233","320.2199","303.0133","310.8566","100,880,260"
"12/16/2021","331.5","331.66","307.2833","308.9733","82,771,448"
"12/15/2021","317.7366","326.2499","309.4167","325.33","75,169,238"
"12/14/2021","315","322.1366","310","319.5033","70,806,277"
"12/13/2021","333.6966","335","317.14","322.1366","78,595,508"
"12/10/2021","336.25","340.3265","327.51","339.01","59,664,366"
"12/09/2021","353.5466","354.1633","334.12","334.6","59,438,496"
"12/08/2021","350.9033","357.46","344.3333","356.32","41,906,374"
"12/07/2021","348.0666","352.5579","342.27","350.5833","56,084,586"
"12/06/2021","333.8366","340.5466","316.8333","336.3366","81,663,128"
"12/03/2021","361.5966","363.5251","333.4033","338.3233","92,322,009"
"12/02/2021","366.3533","371","352.2166","361.5333","73,114,867"
"12/01/2021","386.8983","390.9466","363.5866","365","68,804,107"
"11/30/2021","381.4566","389.3333","372.6666","381.5866","81,276,128"
"11/29/2021","366.9966","380.89","366.73","378.9966","58,393,416"
"11/26/2021","366.49","369.5942","360.3333","360.64","35,042,674"
"11/24/2021","360.13","377.59","354","372","67,680,727"
"11/23/2021","389.17","393.4999","354.2333","369.6766","108,515,111"
"11/22/2021","387.4433","400.65","377.4766","385.6233","99,217,540"
"11/19/2021","366.29","379.5733","364.2333","379.02","64,926,786"
"11/18/2021","368.85","370.6666","358.34","365.46","62,696,796"
"11/17/2021","354.5033","373.2133","351.8333","363.0033","94,336,119"
"11/16/2021","334.4366","352.3999","334.06","351.5766","79,627,088"
"11/15/2021","339.21","343.9933","326.2","337.7966","104,326,960"
"11/12/2021","349.1666","351.5","339.7333","344.4733","76,719,458"
"11/11/2021","367.59","368.3233","351.56","354.5033","67,189,717"
"11/10/2021","336.8033","359.3666","329.1033","355.9833","128,408,173"
"11/09/2021","391.2","391.5","337.1733","341.1666","177,317,538"
"11/08/2021","383.2616","399","377.6666","387.6466","100,337,170"
"11/05/2021","409.3333","413.29","402.6666","407.3633","64,886,436"
"11/04/2021","411.47","414.4966","405.6666","409.97","76,192,238"
"11/03/2021","392.4433","405.13","384.2066","404.62","103,885,570"
"11/02/2021","386.4516","402.8633","382","390.6666","128,213,413"
"11/01/2021","381.6666","403.25","372.8866","402.8633","168,146,177"
"10/29/2021","360.62","371.7366","357.735","371.3333","89,755,269"
"10/28/2021","356.1016","360.3333","351.4","359.0133","81,639,518"
"10/27/2021","346.5533","356.96","343.5933","345.9533","115,579,392"
"10/26/2021","341.5633","364.98","333.8133","339.4766","187,244,929"
"10/25/2021","316.8433","348.34","314.7333","341.62","188,556,319"
"10/22/2021","298.5","303.3333","296.9866","303.2266","68,642,527"
"10/21/2021","285.3333","300","285.1682","298","94,444,359"
"10/20/2021","288.45","289.83","285.7933","288.6","42,096,154"
"10/19/2021","292.51","292.65","287.5033","288.09","52,143,395"
"10/18/2021","283.93","291.7533","283.8233","290.0366","72,621,727"
"10/15/2021","274.5793","281.07","274.1166","281.01","56,773,716"
"10/14/2021","271.83","273.4166","271.1167","272.7733","36,741,514"
"10/13/2021","270.1566","271.8033","268.5933","270.36","42,360,244"
"10/12/2021","266.9766","270.7733","265.5233","268.5733","66,060,127"
"10/11/2021","262.55","267.08","261.8333","263.98","42,600,964"
"10/08/2021","265.4033","265.46","260.3033","261.83","50,215,805"
"10/07/2021","261.82","268.3333","261.1266","264.5366","57,587,346"
"10/06/2021","258.7333","262.22","257.74","260.9166","43,898,314"
"10/05/2021","261.5986","265.77","258.0666","260.1966","55,297,896"
"10/04/2021","265.5","268.9899","258.7066","260.51","91,450,029"
"10/01/2021","259.4666","260.26","254.53","258.4066","51,094,235"
"09/30/2021","260.3333","263.0435","258.3333","258.4933","53,867,885"
"09/29/2021","259.9333","264.5","256.8933","260.4366","62,828,646"
"09/28/2021","262.4","265.2133","255.3933","259.1866","76,144,268"
"09/27/2021","257.7066","266.3333","256.4366","263.7866","84,211,988"
"09/24/2021","248.63","258.2666","248.1866","258.13","64,119,066"
"09/23/2021","251.6666","252.7333","249.3066","251.2133","35,842,594"
"09/22/2021","247.8421","251.2233","246.3733","250.6466","45,378,815"
"09/21/2021","244.93","248.2466","243.48","246.46","48,992,165"
"09/20/2021","244.8525","247.3333","239.5416","243.39","74,272,957"
"09/17/2021","252.3833","253.68","250","253.1633","84,612,548"
"09/16/2021","250.9433","252.97","249.2033","252.33","41,770,174"
"09/15/2021","248.3333","252.2866","246.12","251.9433","46,073,075"
"09/14/2021","247.5233","251.49","245.4666","248.1633","55,574,646"
"09/13/2021","246.738","248.26","236.2833","247.6666","68,857,447"
"09/10/2021","253.2","254.2033","244.84","245.4233","45,552,515"
"09/09/2021","251.1366","254.0333","250.5433","251.62","42,233,194"
"09/08/2021","253.86","254.8166","246.9244","251.29","56,379,126"
"09/07/2021","246.6666","253.4","246.42","250.9733","60,119,496"
"09/03/2021","244.083","244.6666","241.4","244.5233","45,813,155"
"09/02/2021","244.8333","246.99","243.5133","244.13","38,390,224"
"09/01/2021","244.6933","247.33","243.7567","244.6966","39,613,024"
"08/31/2021","244.3333","246.7966","242.1466","245.24","62,566,326"
"08/30/2021","238.2383","243.6666","237.5766","243.6366","55,812,666"
"08/27/2021","235","238.3333","234.0333","237.3066","41,501,284"
"08/26/2021","236.1033","238.4666","232.54","233.72","39,642,874"
"08/25/2021","235.6766","238.99","234.6666","237.0666","37,936,684"
"08/24/2021","236.8933","238.4066","234.2133","236.1633","39,249,214"
"08/23/2021","228.4806","237.3766","226.9168","235.4333","60,794,586"
"08/20/2021","227.6166","230.7099","224.5666","226.7533","44,525,614"
"08/19/2021","226.07","228.85","222.53","224.49","42,940,474"
"08/18/2021","223.2493","231.9233","223.1166","229.6633","61,048,146"
"08/17/2021","224.22","224.86","216.28","221.9033","71,163,847"
"08/16/2021","235.0233","236.5","225.4666","228.7233","69,309,907"
"08/13/2021","241.2366","243.3","238.1133","239.0566","50,194,415"
"08/12/2021","235.4466","240.9333","233.1333","240.75","53,045,075"
"08/11/2021","237.57","238.3933","234.7366","235.94","29,401,677"
"08/10/2021","237.9966","238.8633","233.96","236.6633","40,296,934"
"08/09/2021","236.7233","239.6766","235.0433","237.92","44,146,054"
"08/06/2021","237.3","238.7766","232.5433","233.0333","46,869,155"
"08/05/2021","238.6666","240.3166","237.1366","238.21","38,758,924"
"08/04/2021","237","241.6333","236.31","236.9733","51,007,955"
"08/03/2021","239.6666","240.8833","233.67","236.58","64,860,756"
"08/02/2021","233.3333","242.3133","232.8","236.5566","100,847,320"
"07/30/2021","223.9193","232.51","223","229.0666","88,969,239"
"07/29/2021","216.5966","227.8966","216.2666","225.7833","91,183,929"
"07/28/2021","215.665","218.3233","213.1333","215.66","48,019,805"
"07/27/2021","221.1333","222.1666","209.08","214.9266","98,439,880"
"07/26/2021","216.99","222.7333","215.7033","219.2066","76,009,688"
"07/23/2021","215.4533","216.2666","212.4333","214.46","43,814,824"
"07/22/2021","218.8142","220.7233","214.8667","216.42","45,317,195"
"07/21/2021","219.87","221.6199","216.7633","218.43","41,860,024"
"07/20/2021","217.33","220.7972","213.5003","220.1666","46,461,395"
"07/19/2021","209.9633","215.7333","207.0966","215.4066","63,891,276"
"07/16/2021","218.2266","218.8999","214.0666","214.74","49,112,915"
"07/15/2021","219.4633","222.0466","212.6266","216.8666","60,628,716"
"07/14/2021","223.5833","226.2033","217.6133","217.7933","64,923,576"
"07/13/2021","228.7733","231.0933","222.0986","222.8466","62,898,276"
"07/12/2021","220.7333","229.08","220.7203","228.5666","77,781,128"
"07/09/2021","217.7283","219.6366","214.8966","218.9833","54,421,655"
"07/08/2021","209.4566","218.1433","206.82","217.6033","68,319,967"
"07/07/2021","221.4233","221.9","212.7733","214.8833","56,375,886"
"07/06/2021","227.2371","228","217.1334","219.86","69,853,357"
"07/02/2021","226.3266","233.3333","224.42","226.3","81,292,118"
"07/01/2021","227.9733","229.33","224.2666","225.9733","55,903,566"
"06/30/2021","226.59","230.9366","226.0466","226.5666","56,774,586"
"06/29/2021","228.2166","229.1699","225.2966","226.92","52,143,935"
"06/28/2021","223.88","231.5666","223.44","229.5733","64,884,486"
"06/25/2021","229.86","231.27","222.9","223.9566","97,490,140"
"06/24/2021","224.9966","232.54","222.5366","226.6066","137,947,184"
"06/23/2021","210.6666","219.068","210.0133","218.8566","93,297,699"
"06/22/2021","206.0833","209.5231","205.1666","207.9033","57,476,676"
"06/21/2021","208.16","210.4633","202.96","206.9433","74,438,227"
"06/18/2021","204.4566","209.45","203.9333","207.77","73,682,737"
"06/17/2021","200.6293","207.1566","200.4466","205.5333","68,104,057"
"06/16/2021","199.1783","202.8333","197.8333","201.6233","66,432,397"
"06/15/2021","205.5633","205.5966","199.41","199.7866","53,292,455"
"06/14/2021","204.0766","208.4966","203.06","205.8966","61,271,946"
"06/11/2021","203.41","204.1866","200.5066","203.2966","48,615,905"
"06/10/2021","201.2933","205.53","200.1666","203.3733","71,758,837"
"06/09/2021","200.7233","203.93","199.21","199.5933","49,753,715"
"06/08/2021","207.67","207.6966","198.5","201.1966","78,160,238"
"06/07/2021","197.275","203.3333","194.2933","201.71","67,631,047"
"06/04/2021","193.2366","200.2033","192.4","199.6833","72,110,707"
"06/03/2021","200.6","201.5166","190.4066","190.9466","90,335,679"
"06/02/2021","206.71","207.7866","199.7133","201.7066","69,908,347"
"06/01/2021","209.2666","211.2666","206.85","207.9666","54,254,675"
"05/28/2021","209.5","211.8633","207.46","208.4066","68,211,127"
"05/27/2021","206.7466","210.3766","205.4033","210.2833","79,111,778"
"05/26/2021","202.52","208.7233","200.5","206.3766","85,917,939"
"05/25/2021","202.4366","204.6633","198.57","201.5633","84,017,798"
"05/24/2021","193.8666","204.8266","191.2166","202.1466","103,674,280"
"05/21/2021","198.7033","198.8933","193.3333","193.6266","78,091,808"
"05/20/2021","191.6666","196.2833","190.3566","195.5933","92,463,369"
"05/19/2021","184.1833","188.7366","182.3266","187.82","118,735,212"
"05/18/2021","189.3333","198.75","187.7933","192.6233","110,491,721"
"05/17/2021","191.851","196.5766","187.0666","192.2766","96,743,410"
"05/14/2021","194.47","197.6233","190.1533","196.58","100,112,590"
"05/13/2021","200.515","202.1533","186.55","190.5633","132,554,773"
"05/12/2021","200.83","206.8033","195.5883","196.63","101,470,960"
"05/11/2021","199.7466","209.0333","198.5333","205.7333","139,511,714"
"05/10/2021","221.6333","221.6833","209.2033","209.68","94,177,269"
"05/07/2021","221.9333","230","220.0733","224.1233","70,407,517"
"05/06/2021","226.92","227.0066","216.6666","221.18","83,353,868"
"05/05/2021","227.02","228.4318","222.4466","223.6466","65,705,677"
"05/04/2021","226.3133","227.8154","219.2336","224.5333","89,217,969"
"05/03/2021","234.6","235.3333","226.8333","228.3","81,129,428"
"04/30/2021","222.53","238.49","222.0466","236.48","122,276,172"
"04/29/2021","233.17","234.0833","222.8334","225.6666","86,536,359"
"04/28/2021","232.1366","236.1666","231.2","231.4666","66,813,157"
"04/27/2021","239.32","241.3333","234.45","234.9133","88,311,009"
"04/26/2021","247","249.7666","244.2017","246.0666","93,115,509"
"04/23/2021","239.9333","245.7866","238.4866","243.1333","85,241,679"
"04/22/2021","247.1666","251.2566","239.3466","239.8966","106,770,791"
"04/21/2021","234.9233","248.28","232.6666","248.04","93,646,539"
"04/20/2021","239.14","245.75","236.895","239.6633","106,827,131"
"04/19/2021","239.8666","241.8","230.6","238.21","119,058,702"
"04/16/2021","242.8833","249.8033","241.5333","246.5933","83,938,598"
"04/15/2021","247.7","247.8966","240.4366","246.2833","83,546,708"
"04/14/2021","256.9","260.2633","242.6766","244.0766","147,052,305"
"04/13/2021","237.5666","254.3333","236.8866","254.1066","133,958,443"
"04/12/2021","228.5666","234.9333","227.3633","233.9933","87,407,019"
"04/09/2021","225.9233","226.99","223.1433","225.6733","64,311,276"
"04/08/2021","225.7933","229.8499","223.8816","227.9333","71,772,997"
"04/07/2021","229","230.46","222.6133","223.6566","78,928,298"
"04/06/2021","230.1","232.1833","227.1233","230.54","84,815,528"
"04/05/2021","235.9033","236.0533","228.2333","230.35","125,528,323"
"04/01/2021","229.4566","230.8067","219.8066","220.5833","105,895,151"
"03/31/2021","215.54","224","213.7033","222.6433","100,011,880"
"03/30/2021","200.5833","212.5533","197.0033","211.8733","118,297,092"
"03/29/2021","205.2133","205.4933","198.6733","203.7633","85,910,979"
"03/26/2021","213.9566","214.6066","199.9633","206.2366","101,558,500"
"03/25/2021","204.3333","215.1666","203.1666","213.4633","117,674,562"
"03/24/2021","222.6366","222.6733","210.0366","210.09","101,385,520"
"03/23/2021","225.2566","225.9333","219.17","220.72","91,475,619"
"03/22/2021","228.1966","233.2066","222.9166","223.3333","118,536,672"
"03/19/2021","215.5333","219.0766","208.2067","218.29","128,681,953"
"03/18/2021","228.0966","229.7433","217.3333","217.72","100,107,070"
"03/17/2021","218.9566","234.5766","217.0033","233.9366","121,117,362"
"03/16/2021","234.45","235.9733","223.6666","225.6266","96,587,020"
"03/15/2021","231.3633","237.7266","228.0133","235.98","88,270,449"
"03/12/2021","223.3333","231.6266","222.0464","231.2433","100,751,530"
"03/11/2021","233.1333","234.1666","225.7266","233.2","108,761,681"
"03/10/2021","233.4333","239.2833","218.3533","222.6866","181,817,028"
"03/09/2021","202.7266","226.03","198.4033","224.5266","202,570,010"
"03/08/2021","200.1833","206.7083","186.2633","187.6666","155,360,896"
"03/05/2021","208.6866","209.2806","179.83","199.3166","268,189,407"
"03/04/2021","218.6","291.3133","200","207.1466","197,758,610"
"03/03/2021","229.33","233.5666","217.235","217.7333","90,623,889"
"03/02/2021","239.4266","240.37","228.3333","228.8133","71,196,487"
"03/01/2021","230.0366","290.6666","228.35","239.4766","81,408,728"
"02/26/2021","233.3333","235.5666","219.8366","225.1666","123,267,522"
"02/25/2021","242.05","245.7355","223.5266","227.4066","117,071,592"
"02/24/2021","237.2833","248.3333","231.39","247.34","110,300,861"
"02/23/2021","220.71","237.8699","206.3333","232.9466","199,820,660"
"02/22/2021","254.2133","256.1666","236.7333","238.1666","111,809,171"
"02/19/2021","265","265.5966","259.1233","260.4333","56,874,786"
"02/18/2021","260.3","264.8966","258.7566","262.46","53,871,185"
"02/17/2021","259.6966","266.6133","254.0033","266.05","78,236,708"
"02/16/2021","272.6666","273.6666","264.1466","265.4066","59,406,966"
"02/12/2021","267.0866","272.4433","261.7768","272.04","71,304,937"
"02/11/2021","270.8133","276.6266","267.2416","270.5533","64,868,256"
"02/10/2021","281.2116","281.6066","266.6733","268.2733","108,648,281"
"02/09/2021","285.04","286.6","280.5833","283.1533","45,472,955"
"02/08/2021","289.89","292.59","284.9166","287.8066","60,485,166"
"02/05/2021","281.6666","288.2566","279.6566","284.0766","55,699,926"
"02/04/2021","285","285.5","277.8066","283.33","47,437,985"
"02/03/2021","292.34","292.6933","284.3548","284.8966","55,030,536"
"02/02/2021","281.56","293.5","280.7335","290.93","73,038,637"
"02/01/2021","271.43","280.6666","265.1867","279.9366","76,174,178"
"01/29/2021","276.6666","280.8033","260.0333","264.51","104,972,260"
"01/28/2021","273.3333","282.6666","267","278.4766","79,134,158"
"01/27/2021","290.1166","297.1666","286.22","288.0533","82,001,888"
"01/26/2021","297.1266","298.6333","290.5333","294.3633","69,394,807"
"01/25/2021","285","300.1333","279.6067","293.6","123,520,212"
"01/22/2021","278.1033","282.6666","276.2066","282.2133","60,199,506"
"01/21/2021","285","285.2399","280.4733","281.6633","61,794,396"
"01/20/2021","286.2466","286.5","279.0933","283.4833","76,997,648"
"01/19/2021","279.2666","283.3333","277.6666","281.5166","76,100,948"
"01/15/2021","284","286.6333","273.0333","275.3866","116,332,812"
