"Date","Open","High","Low","Close","Volume"
"12/27/2022","117.495","119.67","108.76","109.1","208,643,400"
"12/23/2022","126.37","128.6173","121.02","123.15","166,989,700"
"12/22/2022","136","136.63","122.26","125.35","210,090,300"
"12/21/2022","139.335","141.26","135.89","137.57","145,417,400"
"12/20/2022","146.05","148.47","137.66","137.8","159,563,300"
"12/19/2022","154","155.25","145.82","149.87","139,390,600"
"12/16/2022","159.635","160.99","150.04","150.23","139,032,200"
"12/15/2022","153.44","160.9299","153.28","157.67","122,334,500"
"12/14/2022","159.25","161.62","155.31","156.8","140,682,300"
"12/13/2022","174.87","175.05","156.91","160.95","175,862,700"
"12/12/2022","176.1","177.37","167.52","167.82","109,794,500"
"12/09/2022","173.84","182.5","173.36","179.05","104,872,300"
"12/08/2022","172.2","175.2","169.06","173.44","97,624,490"
"12/07/2022","175.03","179.38","172.218","174.04","84,213,280"
"12/06/2022","181.215","183.65","175.33","179.82","92,150,820"
"12/05/2022","189.44","191.27","180.55","182.45","93,122,670"
"12/02/2022","191.78","196.25","191.11","194.86","73,645,920"
"12/01/2022","197.08","198.92","191.8","194.7","80,046,210"
"11/30/2022","182.43","194.76","180.6301","194.7","109,186,400"
"11/29/2022","184.99","186.38","178.75","180.83","83,357,110"
"11/28/2022","179.96","188.5","179","182.92","93,038,150"
"11/25/2022","185.06","185.2","180.63","182.86","50,672,740"
"11/23/2022","173.57","183.62","172.5","183.2","109,536,700"
"11/22/2022","168.63","170.92","166.185","169.91","78,452,330"
"11/21/2022","175.85","176.77","167.54","167.87","92,882,710"
"11/18/2022","185.05","185.19","176.55","180.19","76,048,870"
"11/17/2022","183.96","186.16","180.9","183.17","64,335,970"
"11/16/2022","191.51","192.57","185.66","186.92","66,567,600"
"11/15/2022","195.88","200.8237","192.06","194.42","91,293,790"
"11/14/2022","192.77","195.73","186.34","190.95","92,226,650"
"11/11/2022","186","196.52","182.59","195.97","114,403,600"
"11/10/2022","189.9","191","180.03","190.72","132,703,000"
"11/09/2022","190.775","195.89","177.12","177.59","127,062,700"
"11/08/2022","194.02","195.2","186.75","191.3","128,803,400"
"11/07/2022","208.65","208.9","196.66","197.08","93,916,520"
"11/04/2022","222.6","223.8","203.08","207.47","98,622,210"
"11/03/2022","211.36","221.2","210.14","215.31","56,538,850"
"11/02/2022","226.04","227.8699","214.82","214.98","63,070,290"
"11/01/2022","234.05","237.3951","227.28","227.82","62,688,820"
"10/31/2022","226.19","229.85","221.94","227.54","61,554,340"
"10/28/2022","225.4","228.86","216.35","228.52","69,152,390"
"10/27/2022","229.77","233.81","222.85","225.09","61,638,820"
"10/26/2022","219.4","230.6","218.2","224.64","85,327,080"
"10/25/2022","210.1","224.3498","210","222.415","96,507,870"
"10/24/2022","205.82","213.5","198.5863","211.25","100,446,800"
"10/21/2022","206.415","214.66","203.8","214.44","75,713,750"
"10/20/2022","208.28","215.55","202","207.28","117,798,100"
"10/19/2022","219.8","222.93","217.78","222.04","66,571,480"
"10/18/2022","229.5","229.82","217.25","220.19","75,891,910"
"10/17/2022","210.04","221.86","209.45","219.35","79,428,810"
"10/14/2022","224.01","226.26","204.16","204.99","94,124,510"
"10/13/2022","208.3","222.99","206.22","221.72","91,483,050"
"10/12/2022","215.33","219.2999","211.51","217.24","66,860,700"
"10/11/2022","220.945","225.75","215","216.5","77,013,200"
"10/10/2022","223.93","226.99","218.3582","222.96","67,925,020"
"10/07/2022","233.935","234.5715","222.02","223.07","83,916,800"
"10/06/2022","239.44","244.58","235.35","238.13","69,298,440"
"10/05/2022","245.01","246.6697","233.27","240.81","86,982,670"
"10/04/2022","250.52","257.5","242.01","249.44","109,578,500"
"10/03/2022","254.5","255.16","241.01","242.4","98,363,540"
"09/30/2022","266.145","275.57","262.47","265.25","67,726,600"
"09/29/2022","282.76","283.65","265.78","268.21","77,620,640"
"09/28/2022","283.08","289","277.57","287.81","54,664,810"
"09/27/2022","283.84","288.67","277.51","282.94","61,925,190"
"09/26/2022","271.83","284.09","270.31","276.01","58,076,910"
"09/23/2022","283.09","284.5","272.82","275.33","63,748,360"
"09/22/2022","299.86","301.29","285.82","288.59","70,545,410"
"09/21/2022","308.29","313.8","300.63","300.8","62,555,660"
"09/20/2022","306.91","313.33","305.58","308.73","61,642,780"
"09/19/2022","300.09","309.84","297.8","309.07","60,231,160"
"09/16/2022","299.605","303.71","295.6005","303.35","87,087,790"
"09/15/2022","301.825","309.12","300.7247","303.75","64,795,520"
"09/14/2022","292.24","306","291.64","302.61","72,628,650"
"09/13/2022","292.9","297.3999","290.4","292.13","68,229,620"
