"Date","Open","High","Low","Close","Volume"
"2013-09-25","12.2373","12.4200","12.0333","12.3492","123528343"
"2013-09-26","12.4467","12.6453","12.3741","12.5760","99212845"
"2013-09-27","12.5013","12.7520","12.4287","12.7267","88725661"
"2013-09-30","12.6000","12.9667","12.5333","12.8913","133849178"
"2013-10-01","12.9307","12.9487","12.5580","12.8667","116320352"
"2013-10-02","12.5727","12.7887","11.6933","12.0633","310766545"
"2013-10-03","11.6697","11.9793","11.2000","11.5540","356474372"
"2013-10-04","11.7600","12.0787","11.5100","12.0653","215514642"
"2013-10-07","12.1640","12.4487","12.0173","12.2047","171914914"
"2013-10-08","12.2933","12.3953","11.5473","11.6487","205863197"
"2013-10-09","11.6487","11.6660","10.7667","11.2520","229518185"
"2013-10-10","11.5393","11.7167","11.3127","11.5287","132549174"
"2013-10-11","11.5167","11.9525","11.4133","11.9133","124441933"
"2013-10-14","11.6667","12.1667","11.6100","11.9813","116359112"
"2013-10-15","12.3520","12.5859","12.2120","12.2627","164328668"
"2013-10-16","12.3267","12.4867","12.1393","12.2373","122842199"
"2013-10-17","12.2360","12.3200","12.0660","12.1868","100337485"
"2013-10-18","12.2767","12.3973","12.1680","12.2267","88606396"
"2013-10-21","12.2187","12.2260","11.4000","11.5067","172759414"
"2013-10-22","11.3667","11.8520","11.0740","11.4360","170788865"
"2013-10-23","11.2607","11.4540","10.6767","10.9667","199788950"
"2013-10-24","11.0000","11.6333","10.8550","11.5433","161740419"
"2013-10-25","11.6140","11.6333","11.1200","11.3107","113661738"
"2013-10-28","11.3453","11.3667","10.8133","10.8573","117107221"
"2013-10-29","10.8507","11.0297","10.2000","10.9647","211250594"
"2013-10-30","10.9753","11.1787","10.5447","10.6147","125600367"
"2013-10-31","10.3780","10.8293","10.2200","10.6627","139994105"
"2013-11-01","10.8667","11.0600","10.6940","10.8113","107403861"
"2013-11-04","11.0000","11.6927","10.9480","11.6800","195796702"
"2013-11-05","12.0000","12.0953","11.4240","11.7873","325712537"
"2013-11-06","10.3207","10.7153","9.7570","10.0773","465446317"
"2013-11-07","9.6127","9.7100","9.1747","9.3181","332808134"
"2013-11-08","9.0987","9.3733","8.8213","9.1967","336691932"
"2013-11-11","9.4000","9.6947","9.1400","9.6465","209467245"
"2013-11-12","9.6460","9.6467","9.0787","9.1867","223562138"
"2013-11-13","9.3893","9.4913","9.0895","9.2467","189293005"
"2013-11-14","9.2613","9.3600","8.9407","9.1733","182437859"
"2013-11-15","9.1233","9.1967","8.9567","9.0300","148060711"
"2013-11-18","9.0180","9.0300","7.9740","8.1053","345781927"
"2013-11-19","7.9620","8.6000","7.9480","8.4060","296758202"
"2013-11-20","8.4053","8.4967","7.9373","8.0740","207451546"
"2013-11-21","8.1927","8.3193","8.0167","8.1400","178364161"
"2013-11-22","8.1053","8.1833","7.8620","8.0920","166427017"
"2013-11-25","8.3000","8.3893","8.0200","8.0560","153869773"
"2013-11-26","7.9587","8.1813","7.7400","8.0333","208038346"
"2013-11-27","8.0873","8.4633","7.9680","8.4627","185141907"
"2013-11-29","8.6513","8.7060","8.4653","8.4853","145743212"
"2013-12-02","8.4233","8.5700","8.2621","8.2780","114636993"
"2013-12-03","8.8453","9.6627","8.7727","9.6467","384302358"
"2013-12-04","9.6213","9.6287","9.1420","9.2633","196824202"
"2013-12-05","9.3433","9.5567","9.3000","9.3653","139166855"
"2013-12-06","9.4340","9.4993","9.0867","9.1573","118223791"
"2013-12-09","9.1333","9.4467","8.9473","9.4400","135215842"
"2013-12-10","9.3367","9.7247","9.3240","9.4793","160884070"
"2013-12-11","9.4587","9.5367","9.2993","9.3100","106924312"
"2013-12-12","9.3133","9.8827","9.2353","9.8313","161120319"
"2013-12-13","9.8700","10.1200","9.8213","9.8436","158859221"
"2013-12-16","9.8987","10.0287","9.7400","9.8627","99914365"
"2013-12-17","9.8387","10.3087","9.7549","10.1640","157086821"
"2013-12-18","10.1493","10.3267","9.7300","9.8653","173477013"
"2013-12-19","9.7933","9.8000","9.2733","9.3813","190950355"
"2013-12-20","9.4387","9.6233","9.4387","9.5493","110282600"
"2013-12-23","9.6567","9.7493","9.5067","9.5700","79963595"
"2013-12-24","10.0000","10.3313","9.9880","10.0940","149122200"
"2013-12-26","10.3360","10.5333","10.2860","10.3667","106668652"
"2013-12-27","10.3533","10.3667","10.0533","10.0747","81894994"
"2013-12-30","10.0747","10.3207","10.0500","10.1627","66929487"
"2013-12-31","10.1547","10.2133","9.9107","10.0286","63935938"
"2014-01-02","9.9867","10.1651","9.7700","10.0067","92822984"
"2014-01-03","10.0000","10.1460","9.9067","9.9707","70373800"
"2014-01-06","10.0000","10.0267","9.6827","9.8000","80416040"
"2014-01-07","9.8413","10.0267","9.6833","9.9573","75511207"
"2014-01-08","9.9233","10.2467","9.9173","10.0853","92322974"
"2014-01-09","10.1667","10.2287","9.7900","9.8353","80709320"
"2014-01-10","9.8973","9.9267","9.4833","9.7147","111687859"
"2014-01-13","9.7187","9.8000","9.1880","9.2893","94722433"
"2014-01-14","9.3667","10.8000","9.1114","10.7513","413381793"
"2014-01-15","11.2300","11.4820","10.8067","10.9420","306919497"
"2014-01-16","10.8333","11.5133","10.8267","11.3980","179369610"
"2014-01-17","11.3460","11.5467","11.1967","11.3340","138084171"
"2014-01-21","11.4160","11.8193","11.3873","11.7787","143256618"
"2014-01-22","11.8540","12.0213","11.6507","11.9040","105326482"
"2014-01-23","11.8153","12.1587","11.5613","12.1000","117956461"
"2014-01-24","11.8567","12.0320","11.5687","11.6400","115261952"
"2014-01-27","11.6773","11.8613","10.9807","11.3080","130720660"
"2014-01-28","11.4333","11.9320","11.4000","11.8920","91355894"
"2014-01-29","11.6867","11.9393","11.5421","11.6820","89011200"
"2014-01-30","11.8667","12.3187","11.8007","12.1893","128435381"
"2014-01-31","11.9233","12.4000","11.9010","12.0940","97619306"
"2014-02-03","12.1927","12.3253","11.6773","11.8073","101463864"
"2014-02-04","12.0467","12.1067","11.7467","11.9153","70286050"
"2014-02-05","11.8867","12.0393","11.2907","11.6280","109015055"
"2014-02-06","11.7533","12.0073","11.7333","11.8920","87610876"
"2014-02-07","12.0673","12.4420","11.9733","12.4353","134268638"
"2014-02-10","12.6227","13.2867","12.6213","13.1040","194451653"
"2014-02-11","13.2647","13.4800","12.8467","13.1080","160227370"
"2014-02-12","13.0520","13.2179","12.9547","13.0213","77578281"
"2014-02-13","12.8893","13.5147","12.8833","13.3087","120374160"
"2014-02-14","13.2067","13.4587","13.1333","13.2153","92465519"
"2014-02-18","13.6829","13.7333","13.4240","13.5800","139911140"
"2014-02-19","13.5800","13.5800","12.8940","12.9093","240580380"
"2014-02-20","14.3340","14.3473","13.7513","13.9980","270013965"
"2014-02-21","14.1093","14.2653","13.9460","13.9733","117260221"
"2014-02-24","13.9173","14.5573","13.8880","14.5100","124294033"
"2014-02-25","15.3333","17.2800","15.2300","16.5333","489730405"
"2014-02-26","17.2387","17.6667","16.5000","16.8667","368026766"
"2014-02-27","17.4167","17.4600","16.5553","16.8360","269088165"
"2014-02-28","16.6433","16.8453","16.1700","16.3207","218777141"
"2014-03-03","15.8173","16.7767","15.6660","16.7040","196248802"
"2014-03-04","17.2320","17.3333","16.8553","16.9893","131091624"
"2014-03-05","17.1147","17.1327","16.7867","16.8440","88980511"
"2014-03-06","16.9427","17.1667","16.6300","16.8627","110353745"
"2014-03-07","16.8627","16.9900","16.2940","16.4140","117098401"
"2014-03-10","16.1800","16.2000","15.7373","15.9227","115878482"
"2014-03-11","15.7667","16.3067","15.4951","15.6273","131894724"
"2014-03-12","15.4333","16.5000","15.4073","16.0993","146689067"
"2014-03-13","16.2527","16.2793","15.6000","15.8527","93347203"
"2014-03-14","15.6860","15.7958","15.2213","15.3980","123810463"
"2014-03-17","15.6633","15.8620","15.3667","15.5987","88476001"
"2014-03-18","15.7967","16.1000","15.6680","16.0027","93468103"
"2014-03-19","16.0927","16.1033","15.5673","15.7227","75951472"
"2014-03-20","15.7440","15.9500","15.5573","15.6607","57165436"
"2014-03-21","15.7347","15.7467","15.1667","15.2593","123213043"
"2014-03-24","15.3167","15.3267","14.0180","14.6780","169911365"
"2014-03-25","14.9427","15.1367","14.5267","14.6960","117785731"
"2014-03-26","14.7967","14.8400","14.0900","14.1973","103294133"
"2014-03-27","14.1580","14.2400","13.5333","13.8213","142402984"
"2014-03-28","14.1867","14.4480","14.0180","14.1580","144999798"
"2014-03-31","14.4333","14.4500","13.7593","13.8967","125510772"
"2014-04-01","13.9347","14.5440","13.9053","14.4647","110303555"
"2014-04-02","14.6667","15.3927","14.5367","15.3527","161074569"
"2014-04-03","15.3533","15.7153","14.8000","15.0267","163621118"
"2014-04-04","15.0673","15.2180","14.0833","14.1483","169804565"
"2014-04-07","13.7207","14.4133","13.5673","13.8347","147428071"
"2014-04-08","14.0033","14.4327","13.7613","14.3640","103122143"
"2014-04-09","14.4507","14.5633","14.0593","14.4620","77098176"
"2014-04-10","14.4547","14.5000","13.5860","13.6127","107817186"
"2014-04-11","13.3740","13.8000","13.2400","13.5853","135983692"
"2014-04-14","13.8400","13.8960","12.9607","13.2060","115276787"
"2014-04-15","13.2727","13.2860","12.2880","12.9273","204801198"
"2014-04-16","13.1333","13.3327","12.7213","13.2740","107868861"
"2014-04-17","13.3073","13.4860","12.9387","13.2080","88863616"
"2014-04-21","13.1387","13.7467","12.9333","13.6253","78808206"
"2014-04-22","13.7573","14.6220","13.6673","14.5760","146920232"
"2014-04-23","14.4220","14.4493","13.8000","13.8660","109026530"
"2014-04-24","14.0540","14.1867","13.5467","13.8573","82375159"
"2014-04-25","13.4667","13.7800","13.1767","13.3233","104721848"
"2014-04-28","13.3333","13.5860","12.7000","13.2340","105504802"
"2014-04-29","13.2140","13.8099","13.0353","13.7947","86658452"
"2014-04-30","13.5733","13.8773","13.4187","13.8593","66482412"
"2014-05-01","13.8053","14.2680","13.7127","13.8487","81526999"
"2014-05-02","13.9067","14.0907","13.7680","14.0607","61231619"
"2014-05-05","13.9653","14.5127","13.9013","14.4407","77120601"
"2014-05-06","14.4400","14.5773","13.7900","13.8187","84300903"
"2014-05-07","13.9760","14.0133","13.1500","13.4233","146853407"
"2014-05-08","12.1333","12.9600","11.8667","11.9060","300286350"
"2014-05-09","11.9907","12.2267","11.8147","12.1507","127185011"
"2014-05-12","12.2580","12.4793","11.9920","12.3113","104895278"
"2014-05-13","12.2507","12.7560","12.2000","12.6773","106273132"
"2014-05-14","12.5967","12.8987","12.4733","12.7080","81097234"
"2014-05-15","12.6653","12.8440","12.3533","12.5727","90512580"
"2014-05-16","12.5967","12.8027","12.5147","12.7707","67256861"
"2014-05-19","12.7147","13.1260","12.6667","13.0727","68418386"
"2014-05-20","13.1293","13.2887","12.8713","13.0200","83149338"
"2014-05-21","13.0787","13.3247","12.9860","13.2967","79199345"
"2014-05-22","13.3567","13.7920","13.3040","13.6587","93168328"
"2014-05-23","13.6353","13.8507","13.5000","13.8200","60095595"
"2014-05-27","13.9013","14.2580","13.8467","14.1040","80115425"
"2014-05-28","14.0013","14.1847","13.6840","14.0160","82400179"
"2014-05-29","14.0380","14.1660","13.8480","14.0160","55335842"
"2014-05-30","14.0200","14.3200","13.8013","13.8513","83629458"
"2014-06-02","13.8220","13.9567","13.4447","13.6467","69784885"
"2014-06-03","13.5660","13.8667","13.5060","13.6627","57765436"
"2014-06-04","13.6233","13.7507","13.3597","13.5993","51394054"
"2014-06-05","13.6313","13.9467","13.6033","13.7933","60754440"
"2014-06-06","13.9833","14.0540","13.8120","13.8781","46086277"
"2014-06-09","13.8633","13.9993","13.6133","13.6873","41958639"
"2014-06-10","13.6287","13.7980","13.4367","13.4867","52688629"
"2014-06-11","13.4333","13.6667","13.2834","13.6313","59592495"
"2014-06-12","13.6733","13.9920","13.5140","13.5680","89862990"
"2014-06-13","13.6520","13.7860","13.4389","13.7613","53078673"
"2014-06-16","13.7840","15.0327","13.7507","14.9740","197691351"
"2014-06-17","14.9407","15.7027","14.8567","15.4447","198675051"
"2014-06-18","15.4333","15.4473","15.0747","15.1413","104035868"
"2014-06-19","15.2587","15.6873","15.1333","15.1860","131811114"
"2014-06-20","15.2347","15.4193","15.0800","15.3060","72507429"
"2014-06-23","15.3007","15.9327","15.2147","15.8147","116802542"
"2014-06-24","15.9313","16.1253","15.4419","15.5000","121094054"
"2014-06-25","15.5367","15.8367","15.3493","15.7927","86964662"
"2014-06-26","15.8113","16.0267","15.6141","15.7067","76737907"
"2014-06-27","15.6460","16.0000","15.6333","15.9373","84457128"
"2014-06-30","15.9700","16.2993","15.9333","16.0040","72411399"
"2014-07-01","16.1640","16.2293","15.9133","15.9813","65033547"
"2014-07-02","16.0440","16.1553","15.1380","15.2950","120350340"
"2014-07-03","15.4193","15.4599","14.9333","15.2833","77500701"
"2014-07-07","15.1667","15.3187","14.6933","14.8440","88350421"
"2014-07-08","14.5767","14.7307","14.2847","14.6047","117538081"
"2014-07-09","14.7513","14.9480","14.6140","14.8707","61637969"
"2014-07-10","14.4787","14.8147","14.4027","14.6307","72902694"
"2014-07-11","14.7073","14.7733","14.5067","14.5420","49491275"
"2014-07-14","14.6660","15.2527","14.3634","15.1133","107969721"
"2014-07-15","15.1153","15.1767","14.5400","14.6387","85719122"
"2014-07-16","14.7880","14.9867","14.4547","14.4773","60625005"
"2014-07-17","14.4107","14.7033","14.2400","14.3600","69712720"
"2014-07-18","14.3967","14.7473","14.3953","14.6680","63771433"
"2014-07-21","14.4833","14.8807","14.4480","14.7027","57312766"
"2014-07-22","14.8127","14.8867","14.6074","14.6387","40904530"
"2014-07-23","14.6673","14.9833","14.6287","14.8327","46145812"
"2014-07-24","14.8833","15.0067","14.7200","14.9027","46682497"
"2014-07-25","14.8480","15.1313","14.7833","14.9047","46296157"
"2014-07-28","14.9500","15.4667","14.7601","14.9880","97501166"
"2014-07-29","15.1073","15.2200","14.9907","15.0007","50696825"
"2014-07-30","14.7947","15.3067","14.7360","15.2613","73707698"
"2014-07-31","15.2840","15.4267","14.7667","14.8867","113683173"
"2014-08-01","15.0727","15.8333","15.0667","15.5513","178352311"
"2014-08-04","15.6253","16.0333","15.5513","15.9013","89371230"
"2014-08-05","15.8313","16.1993","15.7127","15.8993","80618045"
"2014-08-06","15.9267","16.7613","15.9053","16.5953","138226596"
"2014-08-07","16.6747","17.1125","16.6080","16.8260","111697429"
"2014-08-08","16.7440","16.7840","16.4333","16.5420","76317877"
"2014-08-11","17.0320","17.5827","17.0000","17.2880","120932610"
"2014-08-12","17.2053","17.3533","16.9720","17.3307","95630157"
"2014-08-13","17.4673","17.7093","17.3073","17.3540","103449158"
"2014-08-14","17.4993","17.5333","17.1000","17.4253","61751399"
"2014-08-15","17.4320","17.4727","17.2333","17.4673","57832021"
"2014-08-18","17.5500","17.8173","17.3167","17.3293","87462931"
"2014-08-19","17.2580","17.2887","16.7747","17.1173","79991150"
"2014-08-20","16.9780","17.2493","16.8667","17.0473","45192817"
"2014-08-21","17.1013","17.2533","16.8840","16.9560","43660043"
"2014-08-22","16.9693","17.1300","16.8407","17.1187","42495894"
"2014-08-25","17.2127","17.5787","17.2127","17.5033","64564048"
"2014-08-26","17.6653","17.7000","17.4440","17.4493","57188086"
"2014-08-27","17.5667","17.6160","17.3527","17.5500","44757428"
"2014-08-28","17.4593","17.6320","17.4427","17.5907","42654699"
"2014-08-29","17.9133","18.1333","17.8340","17.9800","96542592"
"2014-09-02","18.3667","18.9927","18.2867","18.9413","146735012"
"2014-09-03","19.1780","19.2000","18.6733","18.7460","101496249"
"2014-09-04","18.9340","19.4280","18.6933","19.0693","123992533"
"2014-09-05","18.8367","18.8600","18.1673","18.4927","167457216"
"2014-09-08","18.5080","18.9920","18.5015","18.8073","82427359"
"2014-09-09","18.8660","19.0327","18.4667","18.5653","68341811"
"2014-09-10","18.6333","18.7607","18.2440","18.7400","56648867"
"2014-09-11","18.6973","18.9860","18.5753","18.6873","56424227"
"2014-09-12","18.7000","18.8260","18.4667","18.6133","49849475"
"2014-09-15","18.2913","18.2933","16.6087","16.9240","246507477"
"2014-09-16","17.0100","17.4973","16.8280","17.3827","124461748"
"2014-09-17","17.4940","17.6467","17.3000","17.4253","77594871"
"2014-09-18","17.5573","17.7067","17.4880","17.5880","55342127"
"2014-09-19","17.1993","17.4287","17.0180","17.2880","102014574"
"2014-09-22","17.0000","17.0680","16.3140","16.6687","123137728"
"2014-09-23","16.3480","16.9200","16.3333","16.6940","84848463"
"2014-09-24","16.7413","16.8560","16.4693","16.8093","56175047"
"2014-09-25","16.8347","16.9973","16.4067","16.4633","72492759"
"2014-09-26","16.5500","16.6487","16.4047","16.4400","56923652"
"2014-09-29","16.2667","16.5760","16.0920","16.3507","72777984"
"2014-09-30","16.4613","16.5100","16.0083","16.1787","63541408"
"2014-10-01","16.1467","16.1773","15.7100","16.0160","89108445"
"2014-10-02","16.6800","16.8527","16.3573","16.7613","134824433"
"2014-10-03","16.8707","17.1000","16.7355","17.0140","81053944"
"2014-10-06","17.2753","17.4993","17.1867","17.3747","115592837"
"2014-10-07","17.2353","17.4307","17.0487","17.3047","67178336"
"2014-10-08","17.3400","17.5253","16.8427","17.2853","75703057"
"2014-10-09","17.4833","17.7027","16.9600","17.1340","110086400"
"2014-10-10","16.3093","16.3927","15.6800","15.7940","193288703"
"2014-10-13","15.9047","15.9309","14.7333","14.9727","168770916"
"2014-10-14","15.2167","15.4980","14.8667","15.1373","106492327"
"2014-10-15","14.6667","15.3993","14.4880","15.3133","136774897"
"2014-10-16","14.6480","15.3280","14.6067","15.0900","80907410"
"2014-10-17","15.5587","15.6513","15.1033","15.1653","158219471"
"2014-10-20","15.1147","15.4933","15.0340","15.3647","52346749"
"2014-10-21","15.6180","15.6927","15.3867","15.6893","61598909"
"2014-10-22","15.5460","15.8260","15.3707","15.4067","61743614"
"2014-10-23","15.6437","15.7520","15.4667","15.6860","52294549"
"2014-10-24","15.7513","15.8533","15.4133","15.6827","51882049"
"2014-10-27","15.6167","15.6407","14.6873","14.7780","142994749"
"2014-10-28","15.3067","16.3067","15.2167","16.1847","156658422"
"2014-10-29","16.0753","16.1000","15.7093","15.8733","74415158"
"2014-10-30","15.8760","16.0333","15.6707","15.9107","48388191"
"2014-10-31","16.1673","16.2080","15.9167","16.1133","56477372"
"2014-11-03","16.2000","16.5040","16.0880","16.1727","63048088"
"2014-11-04","16.0327","16.1567","15.7687","15.9287","55104452"
"2014-11-05","16.0667","16.0907","15.3687","15.3980","127461206"
"2014-11-06","15.6327","16.4460","15.2333","16.0813","230048135"
"2014-11-07","16.1460","16.1893","15.8133","16.0133","77323356"
"2014-11-10","15.9407","16.1920","15.7867","16.1287","68457176"
"2014-11-11","16.1700","16.7880","16.1333","16.7387","119203410"
"2014-11-12","16.6480","16.8227","16.3720","16.6067","87924541"
"2014-11-13","16.7080","17.0500","16.6833","16.7800","93454273"
"2014-11-14","16.6667","17.2567","16.5667","17.2453","91400729"
"2014-11-17","17.1660","17.2667","16.8013","16.9320","60260310"
"2014-11-18","17.0573","17.3327","17.0340","17.1800","67011371"
"2014-11-19","16.7073","16.7920","16.3733","16.5160","118694281"
"2014-11-20","16.5300","16.7287","16.4000","16.5807","53752413"
"2014-11-21","16.8140","16.8520","16.1447","16.1853","111940024"
"2014-11-24","16.3467","16.5067","16.0427","16.4480","71702994"
"2014-11-25","16.4900","16.6480","16.4060","16.5393","47320626"
"2014-11-26","16.5560","16.6000","16.4400","16.5627","29712465"
"2014-11-28","16.3567","16.4460","16.1680","16.3013","31795304"
"2014-12-01","16.0773","16.1647","15.2673","15.4427","129056920"
"2014-12-02","15.6380","15.6587","15.2000","15.4287","88073341"
"2014-12-03","15.0833","15.3147","15.0333","15.2867","79495085"
"2014-12-04","15.2400","15.3933","15.1873","15.2187","57941986"
"2014-12-05","15.2447","15.2926","14.8173","14.9140","90920805"
"2014-12-08","14.7693","14.9907","14.1560","14.2907","138260571"
"2014-12-09","13.9560","14.5153","13.6180","14.4593","141405904"
"2014-12-10","14.2753","14.4513","13.8467","13.9893","109622540"
"2014-12-11","14.0353","14.3620","13.8820","13.9253","100266835"
"2014-12-12","13.6547","14.1120","13.6333","13.8000","107507556"
"2014-12-15","13.9527","13.9867","13.5113","13.6027","77934666"
"2014-12-16","13.3927","13.5787","13.0247","13.1873","126242622"
"2014-12-17","12.8707","13.7767","12.8433","13.7213","110445485"
"2014-12-18","14.1587","14.5627","14.1200","14.5507","111976774"
"2014-12-19","14.6793","14.6933","14.3000","14.6193","103530863"
"2014-12-22","14.6667","14.9373","14.5507","14.8400","72038169"
"2014-12-23","14.9207","14.9543","14.6350","14.7313","67643141"
"2014-12-24","14.6513","14.8333","14.6167","14.8173","20002760"
"2014-12-26","14.7673","15.2333","14.7667","15.1880","49866530"
"2014-12-29","15.1267","15.1940","14.9347","15.0473","42044709"
"2014-12-30","14.9327","15.0436","14.7600","14.8153","43474058"
"2014-12-31","14.8727","15.0453","14.8167","14.8273","35894187"
"2015-01-02","14.8580","14.8833","14.2173","14.6207","71298549"
"2015-01-05","14.3033","14.4333","13.8108","14.0060","80332235"
"2015-01-06","14.0040","14.2800","13.6140","14.0853","93864718"
"2015-01-07","14.2233","14.3187","13.9853","14.0633","44479928"
"2015-01-08","14.1873","14.2533","14.0007","14.0410","51523489"
"2015-01-09","13.9280","13.9987","13.6640","13.7773","68869616"
"2015-01-12","13.5367","13.6313","13.2833","13.4807","89184060"
"2015-01-13","13.5547","13.8407","13.3941","13.6167","63715528"
"2015-01-14","12.3887","13.0133","12.3333","12.8460","172745014"
"2015-01-15","12.9660","13.0500","12.6667","12.7913","78071616"
"2015-01-16","12.7133","12.9660","12.6433","12.8713","53862798"
"2015-01-20","12.9247","12.9413","12.4693","12.7953","67360181"
"2015-01-21","12.6367","13.2453","12.6340","13.1047","62161784"
"2015-01-22","13.1333","13.5493","13.0133","13.4413","61556264"
"2015-01-23","13.3527","13.5667","13.2220","13.4193","51615754"
"2015-01-26","13.4553","13.9080","13.4033","13.7700","48466791"
"2015-01-27","13.6280","13.8687","13.5533","13.7320","41668869"
"2015-01-28","13.7407","13.7579","13.2280","13.2913","47092191"
"2015-01-29","13.4047","13.7320","13.1000","13.6800","53138628"
"2015-01-30","13.5973","13.8313","13.5333","13.5733","45018997"
"2015-02-02","13.5980","14.1300","13.5533","14.0627","62157719"
"2015-02-03","14.2147","14.6913","14.0847","14.5573","72237474"
"2015-02-04","14.5527","14.7653","14.4533","14.5700","49566230"
"2015-02-05","14.6587","15.0320","14.6425","14.7327","52774714"
"2015-02-06","14.8000","14.8933","14.4333","14.4907","48537816"
"2015-02-09","14.3587","14.5287","14.1327","14.4987","52046614"
"2015-02-10","14.5033","14.7000","14.3333","14.4193","80232890"
"2015-02-11","14.1473","14.3160","13.8187","14.1867","135796177"
"2015-02-12","12.9047","13.5392","12.8853","13.5253","234402333"
"2015-02-13","13.5267","13.7327","13.3940","13.5847","92223059"
"2015-02-17","13.7133","13.7133","13.4333","13.6233","59468295"
"2015-02-18","13.6113","13.7447","13.5067","13.6307","40663450"
"2015-02-19","13.6667","14.1627","13.5833","14.1137","77058006"
"2015-02-20","14.0520","14.5067","13.9873","14.4740","89675595"
"2015-02-23","14.3773","14.5467","13.7553","13.8223","127306901"
"2015-02-24","13.8193","13.8193","13.4467","13.6073","98809421"
"2015-02-25","13.6627","13.8093","13.5053","13.5840","58612546"
"2015-02-26","13.6000","14.0727","13.4813","13.8127","97020251"
"2015-02-27","13.7933","13.9033","13.5200","13.5560","58070926"
"2015-03-02","13.5133","13.5560","13.0550","13.1550","118655971"
"2015-03-03","13.1207","13.3496","13.0213","13.3040","66461967"
"2015-03-04","13.2833","13.5013","13.1473","13.4957","63228793"
"2015-03-05","13.5233","13.7460","13.3433","13.3753","73051928"
"2015-03-06","13.2807","13.3833","12.8101","12.9253","100581715"
"2015-03-09","12.9593","12.9660","12.5500","12.7253","100987615"
"2015-03-10","12.5640","12.9000","12.5067","12.6880","83085573"
"2015-03-11","12.7433","13.0787","12.7340","12.9160","74526053"
"2015-03-12","12.9167","12.9633","12.6500","12.7380","62096504"
"2015-03-13","12.5967","12.7833","12.4880","12.5787","81319354"
"2015-03-16","12.8000","13.0607","12.6533","13.0467","84255378"
"2015-03-17","13.0287","13.2473","12.9293","12.9820","73353938"
"2015-03-18","12.9973","13.3920","12.8740","13.3807","71953059"
"2015-03-19","13.4667","13.6393","12.9687","13.0433","127032626"
"2015-03-20","13.1633","13.2660","13.0414","13.2053","63751108"
"2015-03-23","13.2333","13.3667","13.1647","13.3087","39337360"
"2015-03-24","13.4387","13.5860","13.3167","13.4480","54612963"
"2015-03-25","13.2180","13.2393","12.8467","12.9533","85823687"
"2015-03-26","12.9280","12.9860","12.6467","12.6937","61802729"
"2015-03-27","12.6047","12.6193","12.0933","12.3333","128948381"
"2015-03-30","12.3900","12.8167","12.1200","12.7047","150934575"
"2015-03-31","12.9020","12.9173","12.5607","12.5847","75269212"
"2015-04-01","12.5800","12.8200","12.4033","12.5060","56872157"
"2015-04-02","12.6820","12.8820","12.6667","12.7333","75071092"
"2015-04-06","13.2000","13.8500","13.1667","13.5400","186341457"
"2015-04-07","13.5007","13.6707","13.4093","13.5500","65104392"
"2015-04-08","13.8800","14.0600","13.7247","13.8447","94195648"
"2015-04-09","13.8953","14.0247","13.7413","14.0060","56697767"
"2015-04-10","13.9900","14.1100","13.9333","14.0600","60312720"
"2015-04-13","14.0290","14.2000","13.9367","13.9853","56358272"
"2015-04-14","13.9047","13.9660","13.7000","13.8307","45286282"
"2015-04-15","13.8307","13.9727","13.7733","13.8553","29157015"
"2015-04-16","13.8467","13.9447","13.7527","13.7800","24855258"
"2015-04-17","13.6660","13.7920","13.5667","13.7860","36983247"
"2015-04-20","13.7853","13.8567","13.5900","13.6847","38383676"
"2015-04-21","13.7200","14.0500","13.6207","13.9607","51242629"
"2015-04-22","14.1667","14.7920","14.1127","14.6293","117832636"
"2015-04-23","14.5513","14.7653","14.4767","14.5733","66125727"
"2015-04-24","14.7000","14.7200","14.5340","14.5617","36395322"
"2015-04-27","14.8373","15.9167","14.8000","15.4367","174886413"
"2015-04-28","15.6500","15.7000","15.2020","15.3653","91202624"
"2015-04-29","15.3367","15.6647","15.1753","15.4967","58969276"
"2015-04-30","15.3593","15.5260","15.0113","15.0700","58383421"
"2015-05-01","15.3293","15.4513","14.6937","15.0687","79153820"
"2015-05-04","15.2120","15.6487","15.1407","15.3673","66408852"
"2015-05-05","15.8507","15.9667","15.2753","15.5300","86740922"
"2015-05-06","15.6067","15.6313","15.2133","15.3620","76256602"
"2015-05-07","14.7333","15.8320","14.6833","15.7867","141598459"
"2015-05-08","15.7327","15.8940","15.5800","15.7740","69981640"
"2015-05-11","15.7527","16.1920","15.6873","15.9660","84956958"
"2015-05-12","16.0073","16.4233","15.8793","16.3160","95186907"
"2015-05-13","16.5073","16.5533","16.1500","16.2120","81490294"
"2015-05-14","16.3213","16.3260","16.0833","16.2733","42706224"
"2015-05-15","16.2620","16.6267","16.1667","16.5893","67790021"
"2015-05-18","16.4667","16.6600","16.4000","16.5833","50248940"
"2015-05-19","16.5620","16.7333","16.4100","16.4760","55022957"
"2015-05-20","16.4753","16.5160","16.0915","16.2900","56242157"
"2015-05-21","16.2020","16.4413","16.1572","16.3747","29498490"
"2015-05-22","16.3587","16.5733","16.3340","16.5153","33289618"
"2015-05-26","16.5120","16.8000","16.4333","16.4970","52364914"
"2015-05-27","16.5673","16.6333","16.3700","16.4953","51059794"
"2015-05-28","16.4687","16.7867","16.3367","16.7633","54690918"
"2015-05-29","16.7333","16.8579","16.6287","16.7200","56776652"
"2015-06-01","16.7607","16.7733","16.4980","16.6300","37533551"
